"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2450-490013533N","73367","St Peters Church","51.588144","0.007061","","","0","","->N","","1","",""
"2450-490013533S","50899","St Peters Church","51.587765","0.007102","","","0","","->S","","1","",""
"2450-490013534N","77873","South Vale","51.559492","-0.334784","","","0","","Stop E","","1","",""
"2450-490013535N","48598","Robin Hood Lane","51.434704","-0.259147","","","0","","Stop E","","1","",""
"2450-490013535S","74407","Robin Hood Lane","51.434169","-0.260045","","","0","","Stop P","","1","",""
"2450-490013536E","73625","The Rookery","51.423339","-0.118979","","","0","","Stop CA","","1","",""
"2450-490013537W","57226","The Rise","51.453924","0.185797","","","0","","->W","","1","",""
"2450-490013538CF","76067","The Roundhouse","51.543348","-0.151386","","","0","","Stop CF","","1","",""
"2450-490013539E","47555","The Roundway West Arm","51.598107","-0.091566","","","0","","Stop LA","","1","",""
"2450-490013539W","76270","The Roundway West Arm","51.597922","-0.091242","","","0","","Stop LL","","1","",""
"2450-490013540E","55286","Manor Road Aperfield Road","51.478387","0.185656","","","0","","->E","","1","",""
"2450-490013540W","71518","Manor Road Frobisher Road","51.478183","0.186986","","","0","","->W","","1","",""
"2450-490013541A","75103","Royal London Hospital","51.518921","-0.060429","","","0","","Stop A","","1","",""
"2450-490013542S","49973","Tulasi Medical Centre","51.561394","0.124854","","","0","","Stop Y","","1","",""
"2450-490013542W","77134","Burnside Road","51.562107","0.123199","","","0","","Stop R","","1","",""
"2450-490013543N","57084","Brighton Road Purley Downs Road","51.344431","-0.106316","","","0","","Stop J","","1","",""
"2450-490013543S","54138","Brighton Road Purley Downs Road","51.344034","-0.106778","","","0","","Stop K","","1","",""
"2450-490013545N","74604","The Roystons","51.395375","-0.280147","","","0","","->N","","1","",""
"2450-490013545S","57582","The Roystons","51.395398","-0.279844","","","0","","->S","","1","",""
"2450-490013548E","54692","Sherbrooke Road","51.480787","-0.206397","","","0","","->E","","1","",""
"2450-490013548W","53855","Sherbrooke Road","51.480957","-0.208118","","","0","","->W","","1","",""
"2450-490013549N","72195","Selhurst New Road","51.389275","-0.08956","","","0","","Stop L","","1","",""
"2450-490013549S","57831","Selhurst New Road","51.389452","-0.088834","","","0","","Stop C","","1","",""
"2450-490013550E","57058","Maconochies Road","51.48821","-0.018404","","","0","","Stop A","","1","",""
"2450-490013550W","50532","Langbourne Place","51.487641","-0.017205","","","0","","Stop F","","1","",""
"2450-490013551E","72812","Verdayne Avenue","51.374689","-0.049706","","","0","","Stop B","","1","",""
"2450-490013551W","47869","Shirley Oaks Road","51.374264","-0.051175","","","0","","Stop L","","1","",""
"2450-490013552N","48653","Malden Rushett Shy Horse","51.337783","-0.320133","","","0","","->N","","1","",""
"2450-490013552S","51220","Malden Rushett Shy Horse","51.337182","-0.320284","","","0","","->S","","1","",""
"2450-490013553E","73255","The Sidings","51.569092","-0.004745","","","0","","Stop ER","","1","",""
"2450-490013553W","71001","The Sidings","51.569078","-0.004471","","","0","","Stop WL","","1","",""
"2450-490013554E1","55578","Thesiger Road Whateley Road","51.415961","-0.046713","","","0","","->E","","1","",""
"2450-490013554W","51160","Thesiger Road","51.415881","-0.048902","","","0","","Stop P","","1","",""
"2450-490013554W1","75237","Thesiger Road Whateley Road","51.41577","-0.047138","","","0","","->W","","1","",""
"2450-490013555N","58309","The Spaniards Inn","51.5694","-0.174456","","","0","","Stop","","1","",""
"2450-490013555S","74587","The Spaniards Inn","51.57002","-0.173811","","","0","","->S","","1","",""
"2450-490013557N","76368","Ardleigh Green School","51.585052","0.22061","","","0","","Stop","","1","",""
"2450-490013557S","50087","Ardleigh Green School","51.584603","0.220603","","","0","","Stop","","1","",""
"2450-490013558N","72001","The Spinney","51.483635","-0.235277","","","0","","Stop H","","1","",""
"2450-490013558S","73760","The Spinney","51.483401","-0.235243","","","0","","Stop L","","1","",""
"2450-490013559E","95049","Victoria Road (New Barnet)","51.65087","-0.169811","","","0","","->E","","1","",""
"2450-490013559N","","Carnarvon Road","51.655491","-0.204683","","","0","","Stop U","","1","",""
"2450-490013559S","75099","The Spires","51.656451","-0.203966","","","0","","Stop S","","1","",""
"2450-490013560E1","52094","Stockley Park Eastthe Square","51.509684","-0.437359","","","0","","Stop E","","1","",""
"2450-490013560E2","76964","Stockley Park Eastthe Square","51.509474","-0.436473","","","0","","Stop G","","1","",""
"2450-490013561E","50679","The Squirrels","51.462864","-0.004358","","","0","","Stop F","","1","",""
"2450-490013561W","74805","The Squirrels","51.462661","-0.003517","","","0","","Stop E","","1","",""
"2450-490013562N","54968","The Stanley Arms","51.495095","-0.059611","","","0","","Stop PD","","1","",""
"2450-490013562S","57436","The Stanley Arms","51.494748","-0.058747","","","0","","Stop PE","","1","",""
"2450-490013564W","72419","First Cross Road","51.444153","-0.345919","","","0","","Stop GD","","1","",""
"2450-490013565N2","71056","Eveline Road","51.410611","-0.161821","","","0","","Stop D","","1","",""
"2450-490013565S1","57110","Locks Lane","51.411224","-0.16079","","","0","","Stop K","","1","",""
"2450-490013565S2","77976","Eveline Road","51.411881","-0.16141","","","0","","Stop N","","1","",""
"2450-490013567N","74117","Telegraph Road","51.448911","-0.227823","","","0","","Stop PI","","1","",""
"2450-490013567N1","48229","Telegraph Road","51.449244","-0.227249","","","0","","Stop PH","","1","",""
"2450-490013568N","74239","The Temple","51.389135","0.113931","","","0","","Stop SM","","1","",""
"2450-490013568S","56101","The Temple","51.389651","0.114256","","","0","","Stop SL","","1","",""
"2450-490013569N","75113","Auriol Drive (Ub6)","51.545154","-0.345244","","","0","","N-bound","","1","",""
"2450-490013569S","72613","Auriol Drive (Ub6)","51.546348","-0.344509","","","0","","S-bound","","1","",""
"2450-490013570E","59261","St Alban's Riverside","51.409557","-0.350216","","","0","","->E","","1","",""
"2450-490013570W","51416","St Alban's Riverside","51.409591","-0.350761","","","0","","->W","","1","",""
"2450-490013571N","52512","Robins Court","51.454066","-0.302741","","","0","","Stop T","","1","",""
"2450-490013571S","58129","Robins Court","51.454236","-0.302692","","","0","","Stop R","","1","",""
"2450-490013572N","56258","The Tigers Head","51.429","-0.014048","","","0","","Stop SW","","1","",""
"2450-490013572S","77260","The Tigers Head","51.429491","-0.014357","","","0","","Stop ST","","1","",""
"2450-490013573W","54382","The Tower Of London","51.509689","-0.075909","","","0","","Stop TB","","1","",""
"2450-490013573X","51099","The Tower Of London","51.509576","-0.075612","","","0","","Stop TA","","1","",""
"2450-490013574E","49450","The Triangle","51.408805","-0.273101","","","0","","Stop R","","1","",""
"2450-490013575N","47662","Oakley Road The Limes","51.372661","0.03929","","","0","","->N","","1","",""
"2450-490013575S","58922","Oakley Road The Limes","51.372444","0.039367","","","0","","->S","","1","",""
"2450-490013578N","51867","The Vale Cricklewood","51.566089","-0.206375","","","0","","->N","","1","",""
"2450-490013578S","49392","The Vale Cricklewood","51.567797","-0.206957","","","0","","Stop W","","1","",""
"2450-490013578W","73060","The Vale Hendon Way","51.567375","-0.205242","","","0","","->W","","1","",""
"2450-490013580M","55674","Half Acre Road","51.508546","-0.340101","","","0","","Stop M","","1","",""
"2450-490013580N","72153","Half Acre Road","51.50829","-0.341133","","","0","","Stop N","","1","",""
"2450-490013581W","53183","The Vicarage","51.411436","-0.079807","","","0","","Stop","","1","",""
"2450-490013582E","56939","Elsworthy Rise","51.543298","-0.16542","","","0","","Stop M","","1","",""
"2450-490013582W","53135","Elsworthy Rise","51.543206","-0.165308","","","0","","Stop V","","1","",""
"2450-490013583E","48980","The View","51.483828","0.138342","","","0","","->E","","1","",""
"2450-490013583W","71560","The View","51.483425","0.137258","","","0","","->W","","1","",""
"2450-490013584N","52603","Little Common","51.624921","-0.321656","","","0","","->NW","","1","",""
"2450-490013584S","74690","Little Common","51.624651","-0.321001","","","0","","->S","","1","",""
"2450-490013585N","77745","The Vineyard","51.459646","-0.29692","","","0","","->N","","1","",""
"2450-490013585Q","50294","The Vineyard","51.459681","-0.29679","","","0","","Stop","","1","",""
"2450-490013586E","75092","Waddon Station","51.367075","-0.116387","","","0","","Stop EP","","1","",""
"2450-490013586W","52965","Waddon Station","51.367062","-0.116143","","","0","","Stop WA","","1","",""
"2450-490013587E","73408","Homefield Close","51.526307","-0.393197","","","0","","->E","","1","",""
"2450-490013587W","56987","Homefield Close","51.52646","-0.393826","","","0","","->W","","1","",""
"2450-490013588N","52765","Locks Lane","51.411656","-0.160211","","","0","","Stop E","","1","",""
"2450-490013589W","75234","The Ridgeway Enfield","51.653823","-0.097583","","","0","","Stop H","","1","",""
"2450-490013592N","75732","Well Hall Road Dunblane Road","51.466608","0.052273","","","0","","Stop K","","1","",""
"2450-490013592S","47739","Well Hall Road Dunblane Road","51.466906","0.05269","","","0","","Stop L","","1","",""
"2450-490013593WL","77483","The Wetlands Centre","51.476228","-0.235433","","","0","","Stop WL","","1","",""
"2450-490013594K","59597","North Road Southall","51.51085","-0.373018","","","0","","Stop K","","1","",""
"2450-490013594R","55347","North Road Southall","51.511033","-0.373228","","","0","","Stop R","","1","",""
"2450-490013595N","55015","Gifford Gardens","51.523067","-0.340668","","","0","","Stop GL","","1","",""
"2450-490013595S","77970","Bordars Road","51.522088","-0.340099","","","0","","Stop GR","","1","",""
"2450-490013596E","75096","Craneswater","51.481311","-0.419737","","","0","","Stop CB","","1","",""
"2450-490013596W","50505","Craneswater","51.481011","-0.420798","","","0","","Stop CU","","1","",""
"2450-490013597N","74126","Holmwood Road","51.366078","-0.307347","","","0","","Stop W","","1","",""
"2450-490013597Q","51917","Holmwood Road","51.365448","-0.307327","","","0","","Stop Q","","1","",""
"2450-490013600C","48128","Albany Street","51.524363","-0.144457","","","0","","Stop C","","1","",""
"2450-490013601N","51006","Whittington Way","51.585765","-0.382209","","","0","","->N","","1","",""
"2450-490013601N1","59591","Hereford Gardens","51.58695","-0.382008","","","0","","Stop","","1","",""
"2450-490013601S","59404","Whittington Way","51.586523","-0.381749","","","0","","->S","","1","",""
"2450-490013601W","48547","Cannon Lane Pinner","51.58576","-0.381141","","","0","","->W","","1","",""
"2450-490013602E","71480","Three Kings Pond","51.402187","-0.160836","","","0","","Stop R","","1","",""
"2450-490013602W","59480","Madeira Road","51.401453","-0.160477","","","0","","Stop M","","1","",""
"2450-490013603C","53062","Purley Oaks Station","51.349818","-0.100235","","","0","","Stop GM","","1","",""
"2450-490013603N","72161","Purley Oaks Station","51.348712","-0.101358","","","0","","Stop GB","","1","",""
"2450-490013605G","54336","Mosaic The Woodlands","51.619365","-0.31354","","","0","","Stop G","","1","",""
"2450-490013605N","50787","Mosaic The Woodlands","51.619691","-0.314323","","","0","","->N","","1","",""
"2450-490013606N","48420","The Woodman","51.589246","-0.407882","","","0","","Stop Y","","1","",""
"2450-490013606S","77416","Wiltshire Lane","51.589566","-0.407596","","","0","","Stop A","","1","",""
"2450-490013607E","53521","The Slade Ravine Grove","51.480255","0.088661","","","0","","Stop L","","1","",""
"2450-490013607W","72156","The Slade Ravine Grove","51.480016","0.088434","","","0","","Stop P","","1","",""
"2450-490013608N2","50799","Rosehill Sutton Common Road","51.385178","-0.212264","","","0","","Stop SL","","1","",""
"2450-490013608S","54233","Rosehill Tudor Drive","51.386331","-0.210653","","","0","","Stop EH","","1","",""
"2450-490013610N1","47183","Thicket Road Anerley","51.414373","-0.070293","","","0","","Stop K","","1","",""
"2450-490013610S","74097","Thicket Road Anerley","51.414223","-0.069883","","","0","","Stop B","","1","",""
"2450-490013611E","58940","Oakhill Road Sutton Common","51.369682","-0.184709","","","0","","->E","","1","",""
"2450-490013611S","73647","Oakhill Road Sutton Common","51.368997","-0.185713","","","0","","->S","","1","",""
"2450-490013612W","74711","Third Avenue (W3)","51.506607","-0.248828","","","0","","Stop VK","","1","",""
"2450-490013613E","72202","Third Avenue (W10)","51.526779","-0.209044","","","0","","Stop P","","1","",""
"2450-490013614W","56582","Third Way","51.555753","-0.270844","","","0","","->W","","1","",""
"2450-490013615Q","50026","Thomas Lane","51.446358","-0.022678","","","0","","Stop Q","","1","",""
"2450-490013616T","72421","Thomas Street","51.490696","0.066291","","","0","","Stop T","","1","",""
"2450-490013616W","58694","Thomas Street","51.490785","0.065848","","","0","","Stop W","","1","",""
"2450-490013617N","53726","Kidbrooke Park Road Aldi Store","51.463692","0.027567","","","0","","Stop D","","1","",""
"2450-490013617S","56813","Kidbrooke Park Road Aldi Store","51.464276","0.028097","","","0","","Stop H","","1","",""
"2450-490013618B","57389","Montrose Road","51.59672","-0.33478","","","0","","Stop B","","1","",""
"2450-490013620E","49145","Thornbury Road","51.474025","-0.344652","","","0","","Stop K","","1","",""
"2450-490013621N","53461","Thorncliffe Road","51.451662","-0.130552","","","0","","Stop K","","1","",""
"2450-490013621S","75231","Thorncliffe Road","51.450935","-0.13064","","","0","","Stop C","","1","",""
"2450-490013623N","54648","Thorne Road","51.476787","-0.123203","","","0","","Stop S","","1","",""
"2450-490013623S","59086","Thorne Road","51.47822","-0.123433","","","0","","Stop V","","1","",""
"2450-490013624N","52624","Thornford Road","51.453668","-0.008256","","","0","","->N","","1","",""
"2450-490013624S","47678","Thornford Road","51.454506","-0.008896","","","0","","->S","","1","",""
"2450-490013626S","52635","Thornham Grove","51.547255","-0.001388","","","0","","Stop H","","1","",""
"2450-490013627N","77609","Thornhill Avenue","51.47647","0.0936","","","0","","Stop","","1","",""
"2450-490013627S","55526","Thornhill Avenue","51.475935","0.093864","","","0","","->S","","1","",""
"2450-490013628N","77520","Thornhill Road Surbiton","51.379304","-0.302217","","","0","","Stop HQ","","1","",""
"2450-490013628S","54505","Thornhill Road Surbiton","51.378917","-0.302203","","","0","","Stop HB","","1","",""
"2450-490013629E","76366","Thornhill Road","51.565316","-0.45418","","","0","","->E","","1","",""
"2450-490013629W","48177","Thornhill Road","51.565144","-0.45547","","","0","","->W","","1","",""
"2450-490013630W","48745","King Edward Avenue Thorn Lane","51.525767","0.213716","","","0","","Stop","","1","",""
"2450-490013632G","59091","Thornton Heath Pond","51.392359","-0.113336","","","0","","Stop G","","1","",""
"2450-490013632H","75442","Thornton Heath Pond","51.392977","-0.114302","","","0","","Stop H","","1","",""
"2450-490013632J","48638","Thornton Heath Pond","51.392841","-0.114279","","","0","","Stop J","","1","",""
"2450-490013634L","50441","Nursery Road","51.397434","-0.093533","","","0","","Stop L","","1","",""
"2450-490013635K","48057","Thornton Heath Pond Fairlands Avenue","51.39291","-0.115728","","","0","","Stop K","","1","",""
"2450-490013635L","51274","Thornton Heath Pond Fairlands Avenue","51.393412","-0.115118","","","0","","Stop L","","1","",""
"2450-490013636N","74793","Thornton Road","51.384073","-0.173864","","","0","","Stop K","","1","",""
"2450-490013636S","54409","Thornton Road","51.383834","-0.173529","","","0","","Stop B","","1","",""
"2450-490013639E","77840","Thorogood Gardens","51.546878","0.009081","","","0","","Stop MN","","1","",""
"2450-490013640E","49638","Thorogood Way","51.534919","0.178789","","","0","","Stop B","","1","",""
"2450-490013640W","58066","Thorogood Way","51.534676","0.178806","","","0","","Stop M","","1","",""
"2450-490013641N","71897","Thorpe Close","51.336785","-0.012867","","","0","","->N","","1","",""
"2450-490013642W","74673","Thorpe Coombe Hospital","51.590958","-0.007699","","","0","","Stop BS","","1","",""
"2450-490013643N","71820","Thorpe Hall Road","51.596247","-0.001432","","","0","","Stop C","","1","",""
"2450-490013643S","55619","Thorpe Hall Road","51.596897","-0.001072","","","0","","Stop D","","1","",""
"2450-490013645L","57932","Kempton Road","51.534742","0.053001","","","0","","Stop L","","1","",""
"2450-490013646N","59347","Dartmouth Road Thorpewood Ave","51.43511","-0.056687","","","0","","Stop N","","1","",""
"2450-490013646S","49127","Dartmouth Road Thorpewood Ave","51.435685","-0.055554","","","0","","Stop M","","1","",""
"2450-490013647N","76354","Thrale Road","51.423553","-0.142531","","","0","","Stop S","","1","",""
"2450-490013647S","52986","Thrale Road","51.423717","-0.142093","","","0","","Stop A","","1","",""
"2450-490013648S","57347","Three Colts Lane","51.525271","-0.05507","","","0","","Stop S","","1","",""
"2450-490013648T","51698","Three Colts Lane","51.525205","-0.054871","","","0","","Stop T","","1","",""
"2450-490013650E","59108","Three Kings Pond","51.403529","-0.159244","","","0","","Stop T","","1","",""
"2450-490013650W1","54312","Three Kings Pond","51.403531","-0.160538","","","0","","Stop S","","1","",""
"2450-490013650W2","53079","Three Kings Pond","51.402824","-0.161299","","","0","","Stop N","","1","",""
"2450-490013651F","75482","Benhill Avenue Throwley Way","51.366877","-0.192276","","","0","","Stop F","","1","",""
"2450-490013651H","47130","Benhill Avenue Throwley Way","51.366077","-0.193457","","","0","","Stop H","","1","",""
"2450-490013652E","75218","Thurleigh Avenue","51.452715","-0.152156","","","0","","Stop SU","","1","",""
"2450-490013653E","73588","Thurlestone Avenue","51.548371","0.099467","","","0","","Stop UE","","1","",""
"2450-490013653W","73050","Thurlestone Avenue","51.548451","0.100033","","","0","","Stop UG","","1","",""
"2450-490013654S","51831","Thurloe Gardens","51.571418","0.184762","","","0","","Stop C","","1","",""
"2450-490013655M","52030","Norwood Road Robson Road","51.434897","-0.104045","","","0","","Stop M","","1","",""
"2450-490013655N","75624","Norwood Road Robson Road","51.434075","-0.103849","","","0","","Stop N","","1","",""
"2450-490013655P","54438","Norwood Road Robson Road","51.434018","-0.103635","","","0","","Stop P","","1","",""
"2450-490013655Q","54888","Robson Road Norwood Road","51.433759","-0.103214","","","0","","Stop Q","","1","",""
"2450-490013655R","74411","Robson Road Norwood Road","51.433727","-0.102856","","","0","","Stop R","","1","",""
"2450-490013656B","77926","Thurlow Park Road","51.442119","-0.105789","","","0","","Stop B","","1","",""
"2450-490013656C","57940","Thurlow Park Road","51.441503","-0.10603","","","0","","Stop C","","1","",""
"2450-490013657N","77833","Croxted Road Thurlow Park Rd","51.440695","-0.092826","","","0","","Stop WS","","1","",""
"2450-490013657S","50852","Croxted Road Thurlow Park Rd","51.441572","-0.093091","","","0","","Stop WF","","1","",""
"2450-490013658E","48982","East Street Thurlow Street","51.489505","-0.086108","","","0","","Stop D","","1","",""
"2450-490013658N1","76868","East Street Walworth","51.489245","-0.086709","","","0","","Stop B","","1","",""
"2450-490013658S1","52840","East Street Walworth","51.490146","-0.087349","","","0","","Stop L","","1","",""
"2450-490013658W","49273","East Street Thurlow Street","51.489514","-0.085531","","","0","","Stop J","","1","",""
"2450-490013660W","53723","Thyra Grove","51.611117","-0.181521","","","0","","Stop N","","1","",""
"2450-490013661N","52420","Fordmill Road","51.437835","-0.024931","","","0","","->N","","1","",""
"2450-490013662N1","74688","Tibbet's Corner","51.445961","-0.222512","","","0","","Stop PK","","1","",""
"2450-490013662S1","73167","Tibbet's Corner","51.446111","-0.222276","","","0","","Stop PD","","1","",""
"2450-490013662S2","58423","Tibbet's Corner","51.448726","-0.221584","","","0","","Stop PR","","1","",""
"2450-490013663N","50429","Tiffin School For Girls","51.425847","-0.305815","","","0","","Stop G","","1","",""
"2450-490013663S","77360","Tiffin School For Girls","51.425258","-0.304269","","","0","","Stop D","","1","",""
"2450-490013664C1","55174","Tiffin School London Road","51.41075","-0.295991","","","0","","Stop B","","1","",""
"2450-490013664C2","54866","Norbiton Church Tiffin Boys School","51.410546","-0.295568","","","0","","Stop C","","1","",""
"2450-490013665N","54003","Tilbury Road","51.529954","0.05577","","","0","","Stop F","","1","",""
"2450-490013668N","53666","Tilehurst Road West Sutton","51.36324","-0.2202","","","0","","->N","","1","",""
"2450-490013668S","76464","Tilehurst Road West Sutton","51.363546","-0.220232","","","0","","->S","","1","",""
"2450-490013669E","54933","Tilehurst Road","51.440828","-0.17458","","","0","","->E","","1","",""
"2450-490013669W","72418","Tilehurst Road","51.440624","-0.174818","","","0","","->W","","1","",""
"2450-490013672E","72340","Tilford Avenue","51.348417","-0.015236","","","0","","->E","","1","",""
"2450-490013675S","59535","Tilling Road","51.572666","-0.225554","","","0","","Stop S","","1","",""
"2450-490013676W","49567","Fulham Pools","51.48346","-0.208913","","","0","","Stop BE","","1","",""
"2450-490013677W","59531","Timbercroft Lane Pegwell St.","51.478304","0.087607","","","0","","Stop N","","1","",""
"2450-490013679J","50556","Times Square","51.363742","-0.191896","","","0","","Stop J","","1","",""
"2450-490013680W","57841","Ramsden Road Tintagel Road","51.377276","0.114778","","","0","","Stop R","","1","",""
"2450-490013681E","72433","Tipthorpe Road","51.465515","-0.156405","","","0","","Stop B","","1","",""
"2450-490013681S","59495","Tipthorpe Road","51.465648","-0.155132","","","0","","Stop C","","1","",""
"2450-490013682E","50105","Titchfield Road","51.671502","-0.033743","","","0","","Stop V","","1","",""
"2450-490013683E","50445","Alexandra Avenue (Ha2)","51.563941","-0.365959","","","0","","Stop E","","1","",""
"2450-490013683W","47112","Alexandra Avenue (Ha2)","51.564173","-0.364522","","","0","","Stop M","","1","",""
"2450-490013685S","72737","Tithe Walk","51.603916","-0.238242","","","0","","Stop QY","","1","",""
"2450-490013686E","56634","Tivoli Road","51.422678","-0.103055","","","0","","E-bound","","1","",""
"2450-490013687E","54137","Tobacco Dock","51.509615","-0.059426","","","0","","Stop N","","1","",""
"2450-490013687J","73119","Tobacco Dock","51.50891","-0.058664","","","0","","Stop J","","1","",""
"2450-490013687K","53647","Tobacco Dock","51.509336","-0.058862","","","0","","Stop K","","1","",""
"2450-490013687W","59073","Tobacco Dock","51.509415","-0.059838","","","0","","Stop L","","1","",""
"2450-490013688W","72774","Mead Way Tollers Lane","51.305859","-0.124647","","","0","","->W","","1","",""
"2450-490013689S","73095","Tollers Lane The Crossways","51.30343","-0.123455","","","0","","->S","","1","",""
"2450-490013691E","57032","Tollgate Rdwoolwich Manor Way","51.516482","0.060424","","","0","","Stop E","","1","",""
"2450-490013691F","49519","Tollgate Rdwoolwich Manor Way","51.516829","0.060123","","","0","","Stop F","","1","",""
"2450-490013692N","73962","Tollington Park Holloway","51.562905","-0.117972","","","0","","Stop L","","1","",""
"2450-490013692S","74365","Tollington Park Holloway","51.564384","-0.119353","","","0","","Stop G","","1","",""
"2450-490013693N","49004","Tollington Park","51.568961","-0.111488","","","0","","Stop W","","1","",""
"2450-490013693S","71018","Tollington Park","51.568865","-0.111117","","","0","","Stop U","","1","",""
"2450-490013694S","76300","Tollington Road","51.555627","-0.116051","","","0","","Stop S","","1","",""
"2450-490013695S","56343","Sobell Centre","51.558177","-0.113031","","","0","","Stop NQ","","1","",""
"2450-490013697F","74842","Tolworth Broadway","51.379908","-0.281373","","","0","","Stop F","","1","",""
"2450-490013697G","74938","Tolworth Broadway","51.380314","-0.282105","","","0","","Stop G","","1","",""
"2450-490013697K","48240","Tolworth Broadway","51.38218","-0.283013","","","0","","Stop K","","1","",""
"2450-490013699N","55488","Tolworth Hospital","51.380409","-0.290379","","","0","","Stop LK","","1","",""
"2450-490013699S","56215","Tolworth Hospital","51.379399","-0.290833","","","0","","Stop LD","","1","",""
"2450-490013700R","76503","Tolworth King Charles Road","51.383373","-0.288314","","","0","","Stop LB","","1","",""
"2450-490013701C","74121","Tolworth Roundabout","51.379755","-0.279497","","","0","","Stop C","","1","",""
"2450-490013701N","54870","Tolworth Roundabout","51.379152","-0.279476","","","0","","Stop N","","1","",""
"2450-490013702D","54262","Tolworth Tower Tolworth Station","51.380343","-0.279733","","","0","","Stop D","","1","",""
"2450-490013702E","48921","Tolworth Tower","51.380742","-0.280623","","","0","","Stop E","","1","",""
"2450-490013703N","74253","Tom Cribb Road","51.492704","0.079866","","","0","","Stop S","","1","",""
"2450-490013703S","72754","Tom Cribb Road","51.49257","0.080306","","","0","","Stop WT","","1","",""
"2450-490013704N","56437","Tomswood Hill","51.595799","0.084298","","","0","","Stop P","","1","",""
"2450-490013704S","52825","Tomswood Hill","51.595778","0.084485","","","0","","Stop K","","1","",""
"2450-490013705N","53052","Tonfield Road","51.383292","-0.205368","","","0","","Stop","","1","",""
"2450-490013707K","76690","Tonsley Street","51.459495","-0.190159","","","0","","Stop K","","1","",""
"2450-490013709R","77274","Tooting The Mitre","51.425417","-0.164377","","","0","","Stop TJ","","1","",""
"2450-490013709S","49221","Tooting The Mitre","51.424476","-0.16348","","","0","","Stop TH","","1","",""
"2450-490013711E","76960","Tooting Bec Athletics Track","51.431206","-0.145961","","","0","","Stop M","","1","",""
"2450-490013711W","49627","Tooting Bec Athletics Track","51.43126","-0.147095","","","0","","Stop U","","1","",""
"2450-490013712E","50291","Tooting Bec Lido","51.430737","-0.140772","","","0","","Stop N","","1","",""
"2450-490013712W","58097","Tooting Bec Lido","51.430653","-0.141149","","","0","","Stop T","","1","",""
"2450-490013713S","56827","Woodfield Avenue","51.433469","-0.136129","","","0","","Stop C","","1","",""
"2450-490013713W","52979","Woodfield Avenue","51.433672","-0.137588","","","0","","Stop F","","1","",""
"2450-490013714S","55952","Toplocks Estate Glade Lane","51.503029","-0.364147","","","0","","Stop","","1","",""
"2450-490013715N","76905","Mcnair Road","51.502389","-0.365265","","","0","","Stop","","1","",""
"2450-490013716N2","50438","Torriano Primary School","51.548941","-0.13212","","","0","","Stop U","","1","",""
"2450-490013717E","76033","Torridon Road","51.445153","-0.001489","","","0","","Stop G","","1","",""
"2450-490013717W","50385","Torridon Road","51.445016","-0.002905","","","0","","Stop M","","1","",""
"2450-490013718B","58300","Torrington Park","51.616738","-0.17689","","","0","","Stop C","","1","",""
"2450-490013721N","59139","Torrington Road","51.568047","-0.408925","","","0","","Stop N","","1","",""
"2450-490013721S","48929","Torrington Road","51.567141","-0.407716","","","0","","Stop L","","1","",""
"2450-490013722E","50164","Tor Road","51.472251","0.11924","","","0","","Stop T","","1","",""
"2450-490013722W","55730","Tor Road","51.471929","0.118116","","","0","","Stop A","","1","",""
"2450-490013723Z","95469","Plumstead Cemetery Totnes Road","51.475551","0.11477","","","0","","->S","","1","",""
"2450-490013724Z","92313","Beale Close","51.611828","-0.09814","","","0","","->E","","1","",""
"2450-490013726K","72082","Tottenham Bus Garage","51.588567","-0.071813","","","0","","Stop T","","1","",""
"2450-490013726L","49036","Tottenham Bus Garage","51.588488","-0.071398","","","0","","Stop S","","1","",""
"2450-490013727E","77526","Haringey Sixth Form College","51.605146","-0.074346","","","0","","Stop A","","1","",""
"2450-490013727W","76740","Haringey Sixth Form College","51.605059","-0.073469","","","0","","Stop H","","1","",""
"2450-490013728E","72327","Tottenham Cemetery","51.605092","-0.079287","","","0","","->E","","1","",""
"2450-490013728W","75387","Tottenham Cemetery","51.60497","-0.079552","","","0","","->W","","1","",""
"2450-490013729O","91416","Tottenham Hale Retail Park","51.587561","-0.063714","","","0","","Stop O","","1","",""
"2450-490013729X","75308","Tottenham Hale Retail Park","51.586671","-0.063738","","","0","","Stop X","","1","",""
"2450-490013730T","77793","Tottenham High Road","51.606219","-0.064177","","","0","","Stop C","","1","",""
"2450-490013730U","77650","Tottenham High Road","51.606148","-0.065306","","","0","","Stop F","","1","",""
"2450-490013731E","56775","Tottenham High Rdlansdowne Rd","51.598671","-0.066664","","","0","","Stop U","","1","",""
"2450-490013731F","55890","Tottenham High Rdlansdowne Rd","51.598516","-0.067652","","","0","","Stop W","","1","",""
"2450-490013732R","59503","Tottenham High Rdmonument Way","51.588951","-0.069473","","","0","","Stop R","","1","",""
"2450-490013733R","72716","Tottenham Hotspur Football Club","51.603667","-0.068069","","","0","","Stop T","","1","",""
"2450-490013733V","53480","Tottenham Hotspur Football Club","51.602896","-0.067697","","","0","","Stop N","","1","",""
"2450-490013734E","51311","Tottenham Lane","51.582943","-0.118688","","","0","","Stop R","","1","",""
"2450-490013736N","56465","Tottenham Police Station","51.590394","-0.070264","","","0","","Stop F","","1","",""
"2450-490013736T","75830","Tottenham Police Station","51.591239","-0.069708","","","0","","Stop D","","1","",""
